NUMBER,X_IMAGE,Y_IMAGE,FLUX_AUTO,MAG_AUTO,A_IMAGE,B_IMAGE,KRON_RADIUS,PETRO_RADIUS,FLUX_RADIUS,ELLIPTICITY,THETA_IMAGE,BACKGROUND,THRESHOLD,ISOAREA_IMAGE,CLASS_STAR
2442,1086.677,2147.886,7.516519,24.81,1.847,1.135,6.88,5.94,3.932,0.386,-20.3,0.000186346,0.07451751,21,0
2443,1301.1768,2153.8569,9.151547,24.5963,1.737,1.577,6.22,8.58,3.837,0.092,-11.09,-0.0008279695,0.07451751,30,0
2444,1187.2762,2154.0537,7.468925,24.8169,1.729,1.494,6.15,10.56,3.642,0.136,80.87,-0.0005834125,0.07451751,19,0
2445,492.5578,2166.5491,20.20954,23.7361,2.566,2.083,6.2,9.9,5.051,0.188,-47.63,-0.00093035,0.07451751,68,0
2446,3997.5679,2153.3745,7.978248,24.7452,1.799,1.233,7.26,10.56,3.878,0.315,-0.93,-7.351418e-05,0.07451751,22,0
2447,242.3909,2161.2847,14.83548,24.0717,2.317,1.912,4.62,6.6,3.48,0.175,22.01,0.0002797875,0.07451751,56,0
2448,2578.9272,2156.0071,7.896439,24.7564,1.705,1.038,7.16,8.58,3.687,0.391,-68.3,0.0007194725,0.07451751,22,0
2449,3244.9019,2196.2449,107.4574,21.9219,3.912,3.753,5.16,9.24,5.895,0.041,30.68,0.0001986306,0.07451751,278,0.001
2450,2790.7791,2151.5339,8.97033,24.618,1.735,1.149,7.28,10.56,4.358,0.338,12.19,0.0002950456,0.07451751,22,0
2451,1750.3474,2166.3667,12.56185,24.2524,2.413,1.71,5.61,8.58,4.18,0.291,-88.22,-0.0006754196,0.07451751,42,0
2452,1041.8662,2175.2588,22.29094,23.6297,2.64,2.279,5.46,9.24,4.599,0.137,72.34,-0.0002101015,0.07451751,79,0
2453,617.582,2161.2124,7.321861,24.8384,1.906,1.447,6.09,7.26,3.672,0.241,-14.61,0.001222169,0.07451751,23,0
2454,359.8381,2172.1118,27.15437,23.4154,2.576,2.315,4.42,6.6,3.804,0.101,31.32,-0.0004689969,0.07451751,91,0
2455,4114.3003,2181.6409,42.08911,22.9396,2.849,2.648,4.44,5.94,3.768,0.07,41.85,0.0005493627,0.07451751,134,0
2456,2226.1736,2158.5105,3.816077,25.546,1.794,0.695,6.84,7.92,2.793,0.613,47.86,-0.0003226683,0.07451751,10,0
2457,1434.5001,2164.0984,11.66022,24.3332,1.899,1.43,6.94,10.56,4.386,0.247,-74.66,0.001331886,0.07451751,31,0
2458,3753.0269,2164.772,17.78165,23.8751,2.622,1.46,7.88,10.56,7.754,0.443,1.34,0.0006088688,0.07451751,27,0
2459,3211.7175,2174.4438,26.40552,23.4458,3.372,1.879,6.43,8.58,6.998,0.443,32.35,0.0007299157,0.07451751,72,0
2460,3744.2727,2167.0137,11.87246,24.3136,1.987,1.025,7.52,10.56,5.939,0.484,59.48,0.0004040797,0.07451751,20,0
